time,static_pressure,total_pressure
8.411,69131.900000,88618.085871
8.421,69115.200000,88566.208555
8.431,69098.600000,88514.474993
8.441,69081.900000,88462.679357
8.451,69065.300000,88411.027402
8.461,69048.700000,88359.617310
8.471,69032.100000,88308.044708
8.481,69015.500000,88256.715425
8.491,68998.900000,88205.225885
8.501,68982.400000,88154.077279
8.511,68965.800000,88102.869816
8.521,68949.300000,88051.801559
8.531,68932.800000,88000.774377
8.541,68916.300000,87949.786340
8.551,68899.800000,87898.839311
8.561,68883.300000,87847.931367
8.571,68866.800000,87797.264228
8.581,68850.400000,87746.537930
8.591,68833.900000,87695.950088
8.601,68817.500000,87645.500811
8.611,68801.100000,87595.091945
8.621,68784.700000,87544.723451
8.631,68768.300000,87494.393432
8.641,68751.900000,87444.101859
8.651,68735.600000,87393.952422
8.661,68719.200000,87343.937588
8.671,68702.900000,87293.864693
8.681,68686.600000,87244.029655
8.691,68670.300000,87194.035035
8.701,68654.000000,87144.277812
8.711,68637.700000,87094.558433
8.721,68621.400000,87044.878706
8.731,68605.200000,86995.338595
8.741,68588.900000,86945.930910
8.751,68572.700000,86896.467911
8.761,68556.500000,86847.042607
8.771,68540.300000,86797.850886
8.781,68524.100000,86748.698233
8.791,68507.900000,86699.389091
8.801,68491.800000,86650.411046
8.811,68475.600000,86601.373784
8.821,68459.500000,86552.473653
8.831,68443.400000,86503.610631
8.841,68427.300000,86454.981035
8.851,68411.200000,86406.195539
8.861,68395.100000,86357.641224
8.871,68379.000000,86308.929547
8.881,68363.000000,86260.550397
8.891,68346.900000,86212.109578
8.901,68330.900000,86163.611890
8.911,68314.900000,86115.344278
8.921,68298.900000,86067.114907
8.931,68282.900000,86019.116554
8.941,68266.900000,85970.961605
8.951,68250.900000,85922.843040
8.961,68235.000000,85875.054827
8.971,68219.000000,85827.012271
8.981,68203.100000,85779.297864
8.991,68187.200000,85731.619346
9.001,68171.300000,85683.978440
9.011,68155.400000,85636.375112
9.021,68139.500000,85588.807590
9.031,68123.700000,85541.375848
9.041,68107.800000,85493.881596
9.051,68092.000000,85446.523071
9.061,68076.200000,85399.392302
9.071,68060.300000,85352.008413
9.081,68044.500000,85304.950113
9.091,68028.800000,85258.027052
9.101,68013.000000,85211.040922
9.111,67997.200000,85163.900597
9.121,67981.500000,85117.086712
9.131,67965.700000,85070.396962
9.141,67950.000000,85023.654832
9.151,67934.300000,84976.947780
9.161,67918.600000,84930.465919
9.171,67902.900000,84883.830458
9.181,67887.300000,84837.519752
9.191,67871.600000,84790.955769
9.201,67856.000000,84744.714422
9.211,67840.300000,84698.409308
9.221,67824.700000,84652.240396
9.231,67809.100000,84606.105976
9.241,67793.500000,84560.007699
9.251,67777.900000,84513.942192
9.261,67762.400000,84468.201012
9.271,67746.800000,84422.207465
9.281,67731.300000,84376.534481
9.291,67715.800000,84330.711115
9.301,67700.200000,84285.007887
9.311,67684.700000,84239.440233
9.321,67669.200000,84193.906469
9.331,67653.800000,84148.508221
9.341,67638.300000,84103.043813
9.351,67622.900000,84057.714863
9.361,67607.400000,84012.319703
9.371,67592.000000,83967.242841
9.381,67576.600000,83922.016639
9.391,67561.200000,83877.008318
9.401,67545.800000,83831.850967
9.411,67530.400000,83786.912702
9.421,67515.000000,83742.006087
9.431,67499.700000,83697.235960
9.441,67484.300000,83652.397438
9.451,67469.000000,83607.693732
9.461,67453.700000,83563.024811
9.471,67438.400000,83518.389037
9.481,67423.100000,83473.786390
9.491,67407.800000,83429.400782
9.501,67392.600000,83384.967331
9.511,67377.300000,83340.647305
9.521,67362.100000,83296.463131
9.531,67346.900000,83252.310005
9.541,67331.700000,83208.011243
9.551,67316.400000,83163.825093
9.561,67301.300000,83119.873095
9.571,67286.100000,83076.036105
9.581,67270.900000,83032.048990
9.591,67255.800000,82988.197520
9.601,67240.600000,82944.278517
9.611,67225.500000,82900.672126
9.621,67210.400000,82857.097800
9.631,67195.300000,82813.377274
9.641,67180.200000,82769.870308
9.651,67165.100000,82726.395333
9.661,67150.100000,82683.052327
9.671,67135.000000,82639.642819
9.681,67120.000000,82596.365234
9.691,67105.000000,82553.121093
9.701,67089.900000,82509.808826
9.711,67074.900000,82466.628413
9.721,67059.900000,82423.659563
9.731,67045.000000,82380.645679
9.741,67030.000000,82337.739883
9.751,67015.100000,82294.968551
9.761,67000.100000,82251.949585
9.771,66985.200000,82209.241166
9.781,66970.300000,82166.565602
9.791,66955.400000,82123.921347
9.801,66940.500000,82081.308381
9.811,66925.600000,82038.728194
9.821,66910.700000,81996.355674
9.831,66895.900000,81953.937775
9.841,66881.000000,81911.452580
9.851,66866.200000,81869.275958
9.861,66851.400000,81826.954413
9.871,66836.600000,81784.839541
9.881,66821.800000,81742.755427
9.891,66807.000000,81700.705030
9.901,66792.300000,81658.783851
9.911,66777.500000,81616.794850
9.921,66762.800000,81574.936514
9.931,66748.000000,81533.010304
9.941,66733.300000,81491.214715
9.951,66718.600000,81449.449727
9.961,66703.900000,81407.890762
9.971,66689.200000,81366.189675
9.981,66674.600000,81324.791276
9.991,66659.900000,81283.151059
10.001,66645.300000,81241.816069
10.011,66630.600000,81200.411197
10.021,66616.000000,81159.136423
10.031,66601.400000,81117.893181
10.041,66586.800000,81076.679993
10.051,66572.200000,81035.498288
10.061,66557.600000,80994.346592
10.071,66543.100000,80953.324886
10.081,66528.500000,80912.406484
10.091,66514.000000,80871.445962
10.101,66499.500000,80830.686915
10.111,66485.000000,80789.958865
10.121,66470.500000,80749.089146
10.131,66456.000000,80708.421752
10.141,66441.500000,80667.783854
10.151,66427.000000,80627.176853
10.161,66412.600000,80586.699305
10.171,66398.200000,80546.251189
10.181,66383.700000,80505.733901
10.191,66369.300000,80465.346003
10.201,66354.900000,80425.157314
10.211,66340.500000,80384.829373
10.221,66326.100000,80344.700259
10.231,66311.800000,80304.532186
10.241,66297.400000,80264.461156
10.251,66283.100000,80224.521851
10.261,66268.700000,80184.511448
10.271,66254.400000,80144.461278
10.281,66240.100000,80104.608792
10.291,66225.800000,80064.954852
10.301,66211.500000,80025.161252
10.311,66197.300000,79985.497838
10.321,66183.000000,79945.763204
10.331,66168.800000,79906.324970
10.341,66154.500000,79866.649047
10.351,66140.300000,79827.269145
10.361,66126.100000,79787.751843
10.371,66111.900000,79748.430185
10.381,66097.700000,79709.136851
10.391,66083.500000,79669.705191
10.401,66069.400000,79630.569976
10.411,66055.200000,79591.364382
10.421,66041.100000,79552.285674
10.431,66027.000000,79513.403862
10.441,66012.800000,79474.282769
10.451,65998.700000,79435.291210
10.461,65984.600000,79396.493279
10.471,65970.600000,79357.659205
10.481,65956.500000,79318.918385
10.491,65942.400000,79280.040371
10.501,65928.400000,79241.456579
10.511,65914.400000,79202.900519
10.521,65900.300000,79164.107704
10.531,65886.300000,79125.608548
10.541,65872.300000,79087.137065
10.551,65858.400000,79048.793239
10.561,65844.400000,79010.378371
10.571,65830.400000,78972.154763
10.581,65816.500000,78933.896261
10.591,65802.500000,78895.565335
10.601,65788.600000,78857.525116
10.611,65774.700000,78819.350433
10.621,65761.000000,78781.566090
10.631,65747.800000,78744.146261
10.641,65734.600000,78706.917712
10.651,65721.400000,78669.716295
10.661,65708.300000,78632.641995
10.671,65695.100000,78595.496088
10.681,65682.000000,78558.477257
10.691,65668.900000,78521.485486
10.701,65655.800000,78484.522045
10.711,65642.700000,78447.585625
10.721,65629.600000,78410.677490
10.731,65616.500000,78373.956083
10.741,65603.500000,78337.203012
10.751,65590.400000,78300.536309
10.761,65577.400000,78263.836945
10.771,65564.300000,78227.224868
10.781,65551.300000,78190.580410
10.791,65538.300000,78154.122876
10.801,65525.300000,78117.691871
10.811,65512.300000,78081.287378
10.821,65499.400000,78045.010640
10.831,65486.400000,78008.660376
10.841,65473.400000,77972.337824
10.851,65460.500000,77936.141708
10.861,65447.600000,77900.130938
10.871,65434.700000,77863.988731
10.881,65421.700000,77827.772905
10.891,65408.800000,77791.841888
10.901,65396.000000,77755.879855
10.911,65383.100000,77720.002274
10.921,65370.200000,77684.150683
10.931,65357.400000,77648.268494
10.941,65344.500000,77612.468991
10.951,65331.700000,77576.797888
10.961,65318.900000,77541.151474
10.971,65306.100000,77505.532188
10.981,65293.300000,77469.940009
10.991,65280.500000,77434.372471
11.001,65267.700000,77398.832001
11.011,65254.900000,77363.473894
11.021,65242.200000,77328.086123
11.031,65229.400000,77292.780361
11.041,65216.700000,77257.444000
11.051,65204.000000,77222.290507
11.061,65191.300000,77187.005489
11.071,65178.600000,77151.904190
11.081,65165.900000,77116.827077
11.091,65153.200000,77081.621269
11.101,65140.500000,77046.596243
11.111,65127.900000,77011.697750
11.121,65115.200000,76976.723384
11.131,65102.600000,76941.876706
11.141,65090.000000,76907.208606
11.151,65077.400000,76872.412323
11.161,65064.800000,76837.641291
11.171,65052.200000,76802.895495
11.181,65039.600000,76768.329954
11.191,65027.000000,76733.635599
11.201,65014.500000,76699.219973
11.211,65001.900000,76664.576986
11.221,64989.400000,76630.212380
11.231,64976.900000,76595.872594
11.241,64964.300000,76561.458780
11.251,64951.800000,76527.016986
11.261,64939.300000,76492.752882
11.271,64926.900000,76458.614692
11.281,64914.400000,76424.400080
11.291,64901.900000,76390.212502
11.301,64889.500000,76356.300459
11.311,64877.000000,76322.162112
11.321,64864.600000,76288.148434
11.331,64852.200000,76254.310935
11.341,64839.800000,76220.347540
11.351,64827.400000,76186.559980
11.361,64815.000000,76152.645651
11.371,64802.600000,76118.907959
11.381,64790.300000,76085.143772
11.391,64777.900000,76051.454740
11.401,64765.600000,76017.889938
11.411,64753.200000,75984.250482
11.421,64740.900000,75950.735223
11.431,64728.600000,75917.245271
11.441,64716.300000,75883.778357
11.451,64704.000000,75850.337839
11.461,64691.700000,75816.920329
11.471,64679.500000,75783.626937
11.481,64667.200000,75750.407986
11.491,64655.000000,75717.164856
11.501,64642.700000,75683.844679
11.511,64630.500000,75650.798432
11.521,64618.300000,75617.775915
11.531,64606.100000,75584.628651
11.541,64593.900000,75551.654806
11.551,64581.700000,75518.704644
11.561,64569.500000,75485.630143
11.571,64557.400000,75452.828550
11.581,64545.200000,75419.950593
11.591,64533.100000,75387.196255
11.601,64521.000000,75354.465523
11.611,64508.900000,75321.759471
11.621,64496.700000,75288.976992
11.631,64484.600000,75256.465019
11.641,64472.600000,75223.930574
11.651,64460.500000,75191.319653
11.661,64448.400000,75158.878740
11.671,64436.400000,75126.414676
11.681,64424.300000,75094.021365
11.691,64412.300000,75061.605171
11.701,64400.300000,75029.358321
11.711,64388.300000,74997.135676
11.721,64376.300000,74964.790550
11.731,64364.300000,74932.614274
11.741,64352.300000,74900.461085
11.751,64340.300000,74868.332032
11.761,64328.300000,74836.226035
11.771,64316.400000,74804.243080
11.781,64304.500000,74772.284208
11.791,64292.500000,74740.391845
11.801,64280.600000,74708.479883
11.811,64268.700000,74676.589850
11.821,64256.800000,74644.867938
11.831,64244.900000,74613.023677
11.841,64233.100000,74581.448251
11.851,64221.200000,74549.650744
11.861,64209.300000,74518.020698
11.871,64197.500000,74486.369880
11.881,64185.700000,74454.885156
11.891,64173.800000,74423.324033
11.901,64162.000000,74391.885458
11.911,64150.200000,74360.469419
11.921,64138.400000,74329.075902
11.931,64126.700000,74297.805918
11.941,64114.900000,74266.458426
11.951,64103.100000,74235.133410
11.961,64091.400000,74203.930858
11.971,64079.600000,74172.651773
11.981,64067.900000,74141.636866
11.991,64056.200000,74110.502485
12.001,64044.500000,74079.532975
12.011,64032.800000,74048.444253
12.021,64021.100000,74017.519065
12.031,64009.400000,73986.474932
12.041,63997.800000,73955.695018
12.051,63986.100000,73924.836140
12.061,63974.500000,73893.959714
12.071,63962.800000,73863.147021
12.081,63951.200000,73832.455325
12.091,63939.600000,73801.786609
12.101,63928.000000,73771.140854
12.111,63916.400000,73740.516059
12.121,63904.800000,73709.914194
12.131,63893.200000,73679.334254
12.141,63881.700000,73649.015639
12.151,63870.100000,73618.479364
12.161,63858.600000,73588.065955
12.171,63847.000000,73557.713394
12.181,63835.500000,73527.343564
12.191,63824.000000,73497.134267
12.201,63812.500000,73466.808937
12.211,63801.000000,73436.643822
12.221,63789.500000,73406.500218
12.231,63778.100000,73376.340965
12.241,63766.600000,73346.241452
12.251,63755.200000,73316.263408
12.261,63743.700000,73286.206820
12.271,63732.300000,73256.271674
12.281,63720.900000,73226.358918
12.291,63709.500000,73196.467575
12.301,63698.100000,73166.597633
12.311,63686.700000,73136.750033
12.321,63675.300000,73107.059678
12.331,63664.000000,73077.354668
12.341,63652.600000,73047.571951
12.351,63641.300000,73018.046016
12.361,63629.900000,72988.305805
12.371,63618.600000,72958.823012
12.381,63607.300000,72929.225256
12.391,63596.000000,72899.784606
12.401,63584.700000,72870.230190
12.411,63573.400000,72840.832568
12.421,63562.100000,72811.455900
12.431,63550.900000,72782.201105
12.441,63539.600000,72752.866305
12.451,63528.400000,72723.653350
12.461,63517.100000,72694.361295
12.471,63505.900000,72665.191053
12.481,63494.700000,72636.040760
12.491,63483.500000,72606.912252
12.501,63472.300000,72577.804591
12.511,63461.100000,72548.718683
12.521,63450.000000,72519.886668
12.531,63438.800000,72490.842246
12.541,63427.700000,72461.918620
12.551,63416.500000,72433.049344
12.561,63405.400000,72404.168038
12.571,63394.300000,72375.440774
12.581,63383.200000,72346.733972
12.591,63372.100000,72317.914611
12.601,63361.000000,72289.248835
12.611,63349.900000,72260.604386
12.621,63338.800000,72231.980346
12.631,63327.800000,72203.476704
12.641,63316.700000,72174.761139
12.651,63305.700000,72146.299289
12.661,63294.600000,72117.757799
12.671,63283.600000,72089.468545
12.681,63272.600000,72061.067596
12.691,63261.600000,72032.687857
12.701,63250.600000,72004.328424
12.711,63239.700000,71976.089287
12.721,63228.700000,71947.901630
12.731,63217.700000,71919.602909
12.741,63206.800000,71891.556245
12.751,63195.800000,71863.298768
12.761,63184.900000,71835.292166
12.771,63174.000000,71807.175003
12.781,63163.100000,71779.209287
12.791,63152.200000,71751.263489
12.801,63141.300000,71723.207506
12.811,63130.400000,71695.301645
12.821,63119.600000,71667.515668
12.831,63108.700000,71639.650424
12.841,63097.900000,71611.905036
12.851,63087.000000,71584.079493
12.861,63076.200000,71556.373783
12.871,63065.400000,71528.688750
12.881,63054.600000,71501.023524
12.891,63043.800000,71473.378094
12.901,63033.000000,71445.752447
12.911,63022.200000,71418.275151
12.921,63011.400000,71390.689747
12.931,63000.700000,71363.224090
12.941,62989.900000,71335.806336
12.951,62979.200000,71308.379999
12.961,62968.500000,71281.102111
12.971,62957.800000,71253.715048
12.981,62947.100000,71226.476135
12.991,62936.400000,71199.256624
13.001,62925.700000,71172.057337
13.011,62915.000000,71144.749378
13.021,62904.300000,71117.588970
13.031,62893.700000,71090.547916
13.041,62883.000000,71063.426204
13.051,62872.400000,71036.424650
13.061,62861.800000,71009.441588
13.071,62851.200000,70982.478658
13.081,62840.500000,70955.435023
13.091,62830.000000,70928.610672
13.101,62819.400000,70901.706411
13.111,62808.800000,70874.947271
13.121,62798.200000,70848.080565
13.131,62787.700000,70821.334725
13.141,62777.100000,70794.632755
13.151,62766.600000,70767.924404
13.161,62756.100000,70741.361255
13.171,62745.500000,70714.591970
13.181,62735.000000,70688.066784
13.191,62724.500000,70661.435709
13.201,62714.100000,70635.049245
13.211,62703.600000,70608.581654
13.221,62693.100000,70582.008540
13.231,62682.700000,70555.678798
13.241,62672.200000,70529.267896
13.251,62661.800000,70502.976619
13.261,62651.300000,70476.603365
13.271,62640.900000,70450.349712
13.281,62630.500000,70424.114853
13.291,62620.100000,70397.899566
13.301,62609.700000,70371.702264
13.311,62599.400000,70345.624509
13.321,62589.000000,70319.588554
13.331,62578.600000,70293.448153
13.341,62568.300000,70267.426480
13.351,62557.900000,70241.446955
13.361,62547.600000,70215.462571
13.371,62537.300000,70189.497658
13.381,62527.000000,70163.673682
13.391,62516.700000,70137.746762
13.401,62506.400000,70111.959720
13.411,62496.100000,70086.191833
13.421,62485.800000,70060.320591
13.431,62475.600000,70034.689570
13.441,62465.300000,70008.976901
13.451,62455.100000,69983.383335
13.461,62444.900000,69957.807336
13.471,62434.600000,69932.029350
13.481,62424.400000,69906.490870
13.491,62414.200000,69880.970687
13.501,62404.000000,69855.469545
13.511,62393.900000,69830.085922
13.521,62383.700000,69804.741728
13.531,62373.500000,69779.295245
13.541,62363.400000,69753.967004
13.551,62353.200000,69728.557742
13.561,62343.100000,69703.385840
13.571,62333.000000,69678.112876
13.581,62322.900000,69652.858111
13.591,62312.800000,69627.741028
13.601,62302.700000,69602.522498
13.611,62292.600000,69577.442107
13.621,62282.500000,69552.259770
13.631,62272.500000,69527.315289
13.641,62262.400000,69502.169838
13.651,62252.400000,69477.261224
13.661,62242.300000,69452.271194
13.671,62232.300000,69427.398276
13.681,62222.300000,69402.425596
13.691,62212.300000,69377.589190
13.701,62202.300000,69352.770595
13.711,62192.300000,69327.970525
13.721,62182.300000,69303.187520
13.731,62172.400000,69278.523017
13.741,62162.400000,69253.775564
13.751,62152.500000,69229.147307
13.761,62142.500000,69204.553367
13.771,62132.600000,69179.959749
13.781,62122.700000,69155.384572
13.791,62112.800000,69130.826400
13.801,62102.900000,69106.403420
13.811,62093.000000,69081.881235
13.821,62083.100000,69057.377444
13.831,62073.200000,69033.007007
13.841,62063.400000,69008.638426
13.851,62053.500000,68984.302926
13.861,62043.700000,68959.969518
13.871,62033.900000,68935.770317
13.881,62024.000000,68911.487783
13.891,62014.200000,68887.206991
13.901,62004.400000,68863.059989
13.911,61994.600000,68838.930324
13.921,61984.800000,68814.817987
13.931,61975.100000,68790.822968
13.941,61965.300000,68766.745257
13.951,61955.600000,68742.670683
13.961,61945.800000,68718.627686
13.971,61936.100000,68694.817251
13.981,61926.400000,68670.909359
13.991,61916.600000,68646.919409
14.001,61906.900000,68623.046023
14.011,61897.200000,68599.189876
14.021,61887.600000,68575.451637
14.031,61877.900000,68551.744449
14.041,61868.200000,68527.940509
14.051,61858.600000,68504.253767
14.061,61848.900000,68480.598340
14.071,61839.300000,68456.945838
14.081,61829.700000,68433.424377
14.091,61820.000000,68409.706748
14.101,61810.400000,68386.219214
14.111,61800.800000,68362.635746
14.121,61791.200000,68339.182103
14.131,61781.700000,68315.845992
14.141,61772.100000,68292.313632
14.151,61762.500000,68268.911351
14.161,61753.000000,68245.625909
14.171,61743.400000,68222.257295
14.181,61733.900000,68199.006158
14.191,61724.400000,68175.771173
14.201,61714.900000,68152.553644
14.211,61705.400000,68129.352904
14.221,61695.900000,68106.168945
14.231,61686.400000,68083.001757
14.241,61676.900000,68059.851332
14.251,61667.400000,68036.717659
14.261,61658.000000,68013.701377
14.271,61648.500000,67990.712639
14.281,61639.200000,67967.829687
14.291,61630.200000,67945.263450
14.301,61621.300000,67922.924356
14.311,61612.400000,67900.491395
14.321,61603.500000,67878.075759
14.331,61594.500000,67855.686863
14.341,61585.700000,67833.513750
14.351,61576.800000,67811.147866
14.361,61567.900000,67788.908954
14.371,61559.000000,67766.576233
14.381,61550.200000,67744.469586
14.391,61541.300000,67722.279940
14.401,61532.500000,67700.206656
14.411,61523.600000,67677.940655
14.421,61514.800000,67655.900193
14.431,61506.000000,67633.876067
14.441,61497.200000,67611.868269
14.451,61488.400000,67589.877409
14.461,61479.600000,67567.902855
14.471,61470.800000,67545.943983
14.481,61462.000000,67524.002020
14.491,61453.300000,67502.176337
14.501,61444.500000,67480.267539
14.511,61435.800000,67458.582228
14.521,61427.000000,67436.705822
14.531,61418.300000,67414.945051
14.541,61409.600000,67393.201125
14.551,61400.900000,67371.580770
14.561,61392.200000,67349.869166
14.571,61383.500000,67328.281474
14.581,61374.800000,67306.602155
14.591,61366.200000,67285.146485
14.601,61357.500000,67263.500017
14.611,61348.800000,67241.975733
14.621,61340.200000,67220.461480
14.631,61331.600000,67199.070344
14.641,61322.900000,67177.594513
14.651,61314.300000,67156.128454
14.661,61305.700000,67134.785116
14.671,61297.100000,67113.457652
14.681,61288.500000,67092.146055
14.691,61279.900000,67070.850315
14.701,61271.400000,67049.564912
14.711,61262.800000,67028.300983
14.721,61254.200000,67007.053473
14.731,61245.700000,66985.921200
14.741,61237.200000,66964.805326
14.751,61228.600000,66943.710161
14.761,61220.100000,66922.625767
14.771,61211.600000,66901.557162
14.781,61203.100000,66880.504336
14.791,61194.600000,66859.467859
14.801,61186.100000,66838.550868
14.811,61177.600000,66817.545785
14.821,61169.200000,66796.656446
14.831,61160.700000,66775.786781
14.841,61152.300000,66754.928787
14.851,61143.800000,66733.986512
14.861,61135.400000,66713.263524
14.871,61127.000000,66692.453110
14.881,61118.600000,66671.761159
14.891,61110.100000,66650.985218
14.901,61101.800000,66630.321618
14.911,61093.400000,66609.676661
14.921,61085.000000,66589.047124
14.931,61076.600000,66568.330823
14.941,61068.300000,66547.832220
14.951,61059.900000,66527.249569
14.961,61051.600000,66506.781749
14.971,61043.200000,66486.127608
14.981,61034.900000,66465.691211
14.991,61026.600000,66445.270175
15.001,61018.300000,66424.865043
15.011,61010.000000,66404.474705
15.021,61001.700000,66384.099705
15.031,60993.400000,66363.740581
15.041,60985.100000,66343.498195
15.051,60976.900000,66323.269583
15.061,60968.600000,66302.956275
15.071,60960.400000,66282.758262
15.081,60952.100000,66262.475538
15.091,60943.900000,66242.408916
15.101,60935.700000,66222.257163
15.111,60927.500000,66202.120672
15.121,60919.300000,66182.099365
15.131,60911.100000,66161.993257
15.141,60902.900000,66142.002617
15.151,60894.700000,66121.926859
15.161,60886.600000,66102.066847
15.171,60878.400000,66082.021408
15.181,60870.300000,66062.191460
15.191,60862.100000,66042.176308
15.201,60854.000000,66022.376393
15.211,60845.900000,66002.591423
15.221,60837.800000,65982.722108
15.231,60829.700000,65962.967124
15.241,60821.600000,65943.227062
15.251,60813.500000,65923.502436
15.261,60805.400000,65903.792196
15.271,60797.300000,65884.097373
15.281,60789.300000,65864.418864
15.291,60781.200000,65844.753931
15.301,60773.200000,65825.203359
15.311,60765.100000,65805.568682
15.321,60757.100000,65786.146457
15.331,60749.100000,65766.640861
15.341,60741.100000,65747.150618
15.351,60733.100000,65727.674702
15.361,60725.100000,65708.214124
15.371,60717.100000,65688.768365
15.381,60709.100000,65669.434822
15.391,60701.200000,65650.118563
15.401,60693.200000,65630.717102
15.411,60685.300000,65611.430431
15.421,60677.300000,65592.155978
15.431,60669.400000,65572.898747
15.441,60661.500000,65553.753484
15.451,60653.600000,65534.525663
15.461,60645.700000,65515.409560
15.471,60637.800000,65496.211615
15.481,60629.900000,65477.124642
15.491,60622.000000,65457.956537
15.501,60614.100000,65438.898663
15.511,60606.300000,65419.955271
15.521,60598.400000,65400.831070
15.531,60590.600000,65381.917222
15.541,60582.800000,65363.017344
15.551,60574.900000,65344.032405
15.561,60567.100000,65325.066600
15.571,60559.300000,65306.210655
15.581,60551.500000,65287.369621
15.591,60543.700000,65268.542525
15.601,60535.900000,65249.729843
15.611,60528.200000,65231.032047
15.621,60520.400000,65212.248650
15.631,60512.700000,65193.579166
15.641,60504.900000,65174.824543
15.651,60497.200000,65156.184297
15.661,60489.400000,65137.458420
15.671,60481.700000,65118.847378
15.681,60474.000000,65100.344140
15.691,60466.300000,65081.761212
15.701,60458.600000,65063.193095
15.711,60450.900000,65044.638840
15.721,60443.200000,65026.192843
15.731,60435.600000,65007.767585
15.741,60427.900000,64989.256638
15.751,60420.300000,64970.953113
15.761,60412.600000,64952.470651
15.771,60405.000000,64934.195830
15.781,60397.400000,64915.841824
15.791,60389.700000,64897.494755
15.801,60382.100000,64879.169637
15.811,60374.500000,64860.951210
15.821,60367.000000,64842.754489
15.831,60359.400000,64824.563762
15.841,60351.800000,64806.387502
15.851,60344.200000,64788.133722
15.861,60336.700000,64770.085574
15.871,60329.100000,64751.951415
15.881,60321.600000,64733.931690
15.891,60314.100000,64715.833969
15.901,60306.500000,64697.742299
15.911,60299.000000,64679.764142
15.921,60291.500000,64661.800387
15.931,60284.000000,64643.850578
15.941,60276.500000,64625.914710
15.951,60269.100000,64608.092774
15.961,60261.600000,64590.185207
15.971,60254.100000,64572.291117
15.981,60246.700000,64554.510940
15.991,60239.200000,64536.645107
16.001,60231.800000,64518.893172
16.011,60224.400000,64501.154692
16.021,60216.900000,64483.330532
16.031,60209.500000,64465.710183
16.041,60202.100000,64448.013659
16.051,60194.700000,64430.330999
16.061,60187.400000,64412.762197
16.071,60180.000000,64395.197156
16.081,60172.600000,64377.555935
16.091,60165.300000,64360.028979
16.101,60157.900000,64342.504567
16.111,60150.600000,64325.005151
16.121,60143.200000,64307.508468
16.131,60135.900000,64290.036563
16.141,60128.600000,64272.667154
16.151,60121.300000,64255.222735
16.161,60114.000000,64237.880574
16.171,60106.700000,64220.463615
16.181,60099.400000,64203.148676
16.191,60092.100000,64185.847700
16.201,60084.900000,64168.571824
16.211,60077.600000,64151.298029
16.221,60070.400000,64134.137757
16.231,60063.100000,64116.891003
16.241,60055.900000,64099.670188
16.251,60048.700000,64082.550561
16.261,60041.500000,64065.444433
16.271,60034.300000,64048.351798
16.281,60027.100000,64031.272647
16.291,60019.900000,64014.207384
16.301,60012.700000,63997.155185
16.311,60005.500000,63980.116859
16.321,59998.400000,63963.191586
16.331,59991.200000,63946.180170
16.341,59984.100000,63929.282201
16.351,59977.000000,63912.397670
16.361,59969.800000,63895.426573
16.371,59962.700000,63878.568902
16.381,59955.600000,63861.810665
16.391,59948.500000,63844.979718
16.401,59941.400000,63828.162576
16.411,59934.300000,63811.358437
16.421,59927.200000,63794.653658
16.431,59920.200000,63777.976193
16.441,59913.100000,63761.212503
16.451,59906.100000,63744.647425
16.461,59899.000000,63727.910367
16.471,59892.000000,63711.371298
16.481,59885.000000,63694.761238
16.491,59877.900000,63678.148934
16.501,59870.900000,63661.565067
16.511,59863.900000,63645.079113
16.521,59856.900000,63628.522190
16.531,59850.000000,63612.162560
16.541,59843.000000,63595.716412
16.551,59836.000000,63579.198838
16.561,59829.100000,63562.878977
16.571,59822.100000,63546.472194
16.581,59815.200000,63530.178483
16.591,59808.200000,63513.714145
16.601,59801.300000,63497.446671
16.611,59794.400000,63481.192253
16.621,59787.500000,63464.950882
16.631,59780.600000,63448.722554
16.641,59773.700000,63432.507637
16.651,59766.800000,63416.305375
16.661,59759.900000,63400.116510
16.671,59753.100000,63384.040291
16.681,59746.200000,63367.877455
16.691,59739.400000,63351.827624
16.701,59732.500000,63335.690791
16.711,59725.700000,63319.666585
16.721,59718.900000,63303.655734
16.731,59712.100000,63287.740392
16.741,59705.300000,63271.755387
16.751,59698.500000,63255.783352
16.761,59691.700000,63239.824280
16.771,59684.900000,63223.878528
16.781,59678.100000,63208.026983
16.791,59671.400000,63192.207017
16.801,59664.600000,63176.381031
16.811,59657.900000,63160.586827
16.821,59651.100000,63144.705551
16.831,59644.400000,63129.018269
16.841,59637.700000,63113.262720
16.851,59631.000000,63097.600937
16.861,59624.300000,63081.871092
16.871,59617.600000,63066.234784
16.881,59610.900000,63050.530620
16.891,59604.200000,63034.919765
16.901,59597.500000,63019.321923
16.911,59590.900000,63003.756182
16.921,59584.200000,62988.183756
16.931,59577.600000,62972.723629
16.941,59570.900000,62957.096605
16.951,59564.300000,62941.662206
16.961,59557.700000,62926.240435
16.971,59551.100000,62910.830943
16.981,59544.500000,62895.434412
16.991,59537.900000,62879.971148
17.001,59531.300000,62864.600282
17.011,59524.700000,62849.241674
17.021,59518.100000,62833.895661
17.031,59511.600000,62818.662237
17.041,59505.000000,62803.341732
17.051,59498.500000,62788.133468
17.061,59491.900000,62772.838111
17.071,59485.400000,62757.654984
17.081,59478.900000,62742.484752
17.091,59472.400000,62727.327073
17.101,59465.900000,62712.259773
17.111,59459.400000,62697.127078
17.121,59452.900000,62682.006921
17.131,59446.400000,62666.899296
17.141,59439.900000,62651.804197
